Date,LKQ,AXP,CHD,ADP,DLTR,PLD,ZBRA,REG,CMG,IQV,FDX,MKC,TT,RHI,MU,HIG,DAL,IVZ,HCA,CHRW,PRU,WY,NEE,T,LEN,PCG,SO,EFX,GILD,SJM,DVA,MDLZ,HES,TMO,NCLH,DE,IEX,WHR,MPWR,NFLX,L,LYB,NTAP,ADBE,SHW,ZION,VRSK,HST,CHTR,PSA,PPG,BDX,PHM,SEE,NEM,GOOG,PFG,NOC,GL,CCL,UDR,BXP,BRK-B,CNC,ETSY,SNA,DGX,ESS,MO,TRMB,CB,EXR,PYPL,ADM,OMC,INTC,REGN,EA,ORLY,AMD,VTRS,LHX,BIIB,SWKS,WRK,UNP,EQT,EQR,SBUX,DTE,UNH,VNO,WFC,IBM,GD,MSFT,ZTS,IDXX,CSX,MSI,ON,SNPS,BSX,MAR,BAX,FISV,AFL,AIZ,TDG,DPZ,CMA,FANG,RMD,AZO,MKTX,PGR,TER,CDNS,XRAY,ABT,MTCH,ALB,HUM,ABBV,ELV,CVX,GRMN,EIX,MMM,ALK,KEYS,PM,DISH,APTV,INCY,TMUS,RCL,CPB,EL,MMC,BKNG,WBA,WM,MRO,AJG,CNP,GEN,AKAM,EBAY,ZBH,PKI,ATO,AMZN,WAT,GM,PFE,TEL,IP,BBY,MLM,ROK,CTAS,BF-B,WELL,JNPR,EPAM,IFF,MCO,COST,LLY,OXY,STZ,BLK,DLR,NSC,AAP,ADSK,MPC,BALL,PTC,TECH,MRK,EQIX,CMCSA,EVRG,GPC,LDOS,LMT,TTWO,CBOE,STLD,QCOM,PSX,KMB,TSLA,FRT,CTRA,CSGP,TYL,MA,BWA,EXC,SIVB,SPGI,SWK,MTD,SYF,CINF,AME,WDC,TSCO,BBWI,CRM,MNST,MCD,NTRS,LH,SYK,GWW,AMT,HSY,JNJ,ETR,MAS,TSN,NOW,UHS,SEDG,ICE,PPL,GIS,BMY,RJF,FDS,MTB,TRV,JKHY,NKE,XEL,KR,BIO,EXPE,HD,EMR,CME,MCHP,SRE,ORCL,PWR,CPRT,ILMN,CDW,DOV,J,AEE,LIN,POOL,NDAQ,SCHW,RF,CAH,TDY,PXD,CAT,HAL,VTR,HLT,MOH,CI,VRSN,NVR,CRL,WST,AMAT,FFIV,SLB,MHK,STT,AIG,EMN,META,WAB,SPG,HPQ,FSLR,AVY,WRB,MCK,DD,D,SBNY,STE,PAYC,LRCX,APH,CTSH,HBAN,DVN,BA,DFS,CPT,GE,XYL,PARA,ATVI,CCI,BEN,CMS,ALLE,PKG,FCX,VRTX,ABC,FIS,PCAR,VFC,WEC,KIM,HON,KDP,NWSA,AAPL,JPM,PEAK,DHI,ANSS,WMB,WBD,MSCI,LOW,PEG,NXPI,XOM,GNRC,TJX,VZ,FMC,ALL,SYY,CLX,ULTA,TFX,TXT,ROL,GOOGL,IPG,ISRG,NUE,IRM,KEY,EOG,AAL,PEP,LYV,LUV,MET,RL,O,DUK,GLW,FITB,LVS,APD,HII,DXC,MDT,EW,ALGN,NVDA,DIS,DRI,KLAC,PH,IT,K,TGT,MOS,CMI,ODFL,HWM,WMT,CSCO,ED,RE,AVGO,COF,AMGN,SBAC,WTW,YUM,A,AWK,STX,ANET,V,ACN,ITW,KMX,AVB,RSG,BR,DXCM,ADI,ROP,FLT,QRVO,UAL,CF,USB,GS,DG,TROW,ECL,HSIC,MAA,ES,AEP,NWS,MGM,GPN,BRO,INTU,TPR,FTNT,HRL,BKR,DHR,UPS,RTX,BAC,URI,NDSN,APA,WYNN,ACGL,CZR,AMCR,ARE,VMC,CTLT,PNC,TFC,CBRE,HOLX,FE,ROST,KO,EXPD,LUMN,NWL,ENPH,LNC
8/1/2015,29.27184105,68.47905731,38.9021492,65.78708649,76.26000214,30.73191833,82.87999725,44.98784637,710.0100098,74.51000214,137.1401215,34.91370392,37.33387756,44.01806259,16.24403763,38.94305801,39.56726074,24.5614357,82.5042038,56.39707565,58.99861526,20.7240715,20.46649361,14.09432507,47.49832153,46.15284348,31.06867599,90.49559021,81.41555786,95.67960358,75.63999939,36.25983047,51.99922943,122.6324844,57.59999847,71.08395386,65.30355072,134.0473022,44.88896942,115.0299988,35.01290131,58.33881378,26.1526947,78.56999969,79.41479492,24.69195557,71.18222046,13.59998798,181.6100006,150.8695221,84.20776367,123.7450333,18.59561729,46.14295578,14.48519039,30.91250038,38.07593918,145.2010498,54.91739273,42.46814728,25.23144913,88.34429932,134.0399933,30.86000061,14.32999992,135.3070831,58.29230881,171.4062653,34.18877792,18.89999962,87.46949768,56.78969193,35,36.28420258,51.95444107,23.03615952,513.5,65.36452484,240.0700073,1.809999943,46.51161957,66.65400696,297.2999878,77.48614502,42.32068253,72.57923889,40.77185059,47.46188354,47.51253128,51.99502182,103.2294922,49.47080231,42.91513824,101.36689,120.1932373,38.50253296,42.58384705,71.47000122,8.109694481,56.73320389,9.56000042,46.93000031,16.73999977,65.73636627,35.08426666,42.63499832,24.44515991,63.49203873,168.0328674,98.46291351,34.57283401,59.86804581,46.97111893,715.9899902,85.5655899,24.16089249,17.07696915,20.02000046,49.37360764,39.36005783,18.7864666,40.67789078,173.7025909,45.11114502,127.3788834,58.43237686,29.45750999,44.14494705,112.7330475,68.86560059,32.04000092,54.39237213,59.27000046,59.89795303,116.1900024,39.61000061,79.23097229,38.39793396,73.68670654,47.16075897,1248.640015,68.96957397,42.91064072,15.49847698,37.21605301,14.09314823,8.310313225,71.30999756,25.55703926,94.72103882,47.4708519,45.9417038,25.64450073,121.3799973,23.88995552,23.25517845,51.30509186,29.87849617,29.09957123,157.5135345,95.84342957,77.98699188,34.72356796,45.2984848,21.36765099,70.61000061,92.34321594,94.41331482,122.1309967,70.15926361,56.14577103,116.14505,250.1845398,48.27288055,66.59506226,164.0295105,46.75,36.41869736,30.85757065,33.11999893,22.31025887,40.63059998,224.8049469,24.16896439,28.53955841,67.22505951,26.85334015,164.6912384,29.12999916,60.55795288,16.32706833,44.8702774,59.72740555,83.56447601,16.60400009,99.49667358,19.2278595,17.70400047,138.0399933,88.22966003,38.75571442,16.89968109,125.0800018,89.81066132,87.3294754,296.5499878,28.19346237,42.22827148,51.15125656,69.63960266,76.91390991,50.99257278,69.36000061,46.15333176,78.52507782,58.14457703,116.7981033,90.10338593,193.7771454,79.02607727,75.46874237,76.89083099,48.12522507,23.76685524,36.64863968,70.95999908,133.1264191,25.12000084,41.55474091,21.53204346,43.95841217,47.86511993,31.62182236,145.886795,97.45115662,83.66041565,62.27635956,51.60400009,26.96214294,29.98497772,139.3300018,109.6599579,98.11626434,38.25235748,70.01039886,18.53609276,75.16122437,32.83715057,23.87713242,8.755000114,197.6100006,36.58087158,43.14268875,38.39974213,32.32199478,91.01921844,64.27199554,15.02319431,27.88768768,7.587594032,64.70436859,97.91000366,102.8034897,61.97803116,34.39361572,38.43678665,48.62088013,74.58999634,135.8834076,68.94000244,1519.949951,68.88999939,54.00259399,14.54559708,121.4100037,61.94304657,196.9700012,59.10095215,49.7541275,58.18664551,89.43000031,91.67492676,124.5259399,10.07737732,47.84000015,50.47370911,20.54919052,184.9423523,51.9774971,51.63560104,124.4470367,58.73965454,38.54000092,64.67754364,24.32419205,58.62446213,8.20423317,33.06903839,115.7395935,45.66985321,53.70643997,131.5584869,29.50614548,38.62689972,27.37941742,63.59744263,29.11324692,26.37700462,55.35590363,53.40358734,9.997480392,127.5199966,88.52341461,62.29759598,43.98078537,55.20200729,37.85372543,16.08909416,81.14048004,10.50666142,12.28375244,25.58164406,51.90055084,23.19490814,27.842453,88.59999847,30.27731133,26.60000038,55.82883072,60.81997299,30.90730095,79.57591248,52.86898804,30.92000008,31.66804695,32.47695541,32.60726547,49.65798569,32.97188568,92.12373352,158.0899963,125.3337631,38.33332825,11.24969959,32.39099884,14.40282631,56.77222061,35.34539795,17.3894062,10.65281677,63.94713211,37.08437729,74.79290771,24.62000084,34.77357483,34.37238312,95.11443329,31.42368507,51.7141571,14.13666344,15.66394711,36.18705368,107.8225937,98.77729797,20.91891861,61.1996994,23.47999954,56.59999847,5.4452672,95.50578308,49.51584625,42.45316315,93.97340393,85.51000214,51.64966583,63.14964676,36.13291168,98.04662323,43.33507919,20.4895668,55.11893082,20.42563438,47.71593094,148.878418,100.0953903,67.67843628,122.8989792,115.1838989,101.5561142,50.06832123,34.08437347,45.20928955,34.3756485,18.69750023,67.76187134,83.03330994,70.79457855,61,129.4226837,35.39966202,46.22092819,23.53499985,47.59540558,155.0305939,149.1600037,55.50999832,56.97000122,45.75342178,33.60480881,164.5964508,68.96753693,56.86300278,100.4552612,53.6509819,61.50408936,37.65114594,41.91949081,12.49065399,19.29634857,54.53102875,14.83768559,80.43509674,24.11321068,8.42800045,26.33291626,32.22930145,63.50301743,77.79584503,48.03492737,14.11330318,69.33000183,61.67222214,38.97615051,67.17916107,22.76000023,9.420000076,6.828444481,69.23445892,87.73877716,31.79000092,73.39506531,28.7051487,32.02000046,38.81000137,23.31757355,45.31700897,30.91957855,44.42743301,13.9632473,31.74345589,4.599999905,41.37770081
9/1/2015,27.68087387,66.16728973,37.97141647,68.37365723,66.66000366,31.45977211,76.55000305,47.50133896,720.25,69.56999969,131.1030579,36.19081497,34.2818222,44.2888298,14.8285017,38.97307587,40.67082596,22.65003967,73.68419647,56.68982315,56.09933853,20.27902985,20.44426727,13.83111095,44.91343689,49.15025711,32.36934662,90.07834625,76.0844574,93.30327606,72.33000183,35.84039307,43.78606796,119.6099472,57.29999924,64.32150269,64.82169342,118.0672913,47.79196167,103.2600021,34.77633667,57.4930191,24.22152901,82.22000122,69.33222198,23.4952507,71.99067688,12.12723351,175.8500061,158.6352081,77.7542572,116.4091263,16.95985413,42.04434204,13.63661385,30.42099953,35.79970551,147.880127,52.9822197,43.11857224,26.93437767,92.25582123,130.3999939,27.11499977,13.68999958,128.2368317,52.8499794,178.4343872,34.71200943,16.42000008,88.53118896,59.63380051,31.04000092,33.62870789,51.11671066,24.52970505,465.1400146,66.94552612,250,1.720000029,37.76079178,63.4696846,291.8099976,74.91064453,36.90149689,75.33205414,33.94800949,50.039814,49.49841309,53.53370285,103.5060883,51.64533615,41.59155655,100.190361,116.7405319,39.41542435,39.14902496,74.25,8.022284508,59.84904861,9.399999619,46.18000031,16.40999985,63.66596222,29.97446823,43.30500031,24.39601898,67.74491882,155.2967834,100.2938995,32.29417038,56.63310242,46.33626175,723.8300171,88.07341766,24.70926666,17.04857445,20.68000031,47.64021683,34.95388412,17.64784431,39.67916489,170.1010132,39.32858276,126.4306793,57.62711716,28.10251236,47.60981369,113.2221069,73.27288818,30.84000015,54.07201004,58.34000015,60.50138092,110.3300018,39.81000137,80.06678009,40.55025864,74.75614929,45.83538437,1236.859985,66.48020172,42.6963501,13.97294712,35.1390419,13.83133888,7.953515053,69.05999756,23.03998756,85.91296387,44.81842041,49.11755371,25.59449959,118.2099991,24.36060905,22.84771919,52.13410568,26.3964901,29.40053368,142.9818573,87.45514679,78.68437195,34.29881287,49.01365662,21.45015335,74.51999664,87.0411911,90.89825439,126.4193573,71.73020935,50.87033844,113.8977737,247.7844696,49.79761505,65.77086639,177.3952484,44.13999939,35.8705368,29.17821503,31.73999977,21.89904976,37.2654686,229.2579498,24.40494156,30.01533318,66.7419281,26.36196136,170.9576721,28.72999954,64.21477509,14.39933777,42.96910858,58.43099213,85.53338623,16.55999947,105.1775742,17.77112389,17.30599976,149.3099976,86.080513,37.04405212,16.47647858,115.5400009,80.37205505,83.4240799,284.7399902,26.78165054,43.414505,49.72564316,67.4983902,76.18560791,55.11781311,69.43000031,45.04666519,82.14311981,56.74591827,107.5383377,85.94756317,187.4320984,75.41724396,77.95452881,76.95964813,48.54043961,22.8154583,37.44786835,69.44999695,121.2432632,22.92000008,42.75185776,22.85217476,43.47051239,47.64780045,29.61674118,148.0461426,101.0953369,83.64360809,63.78837967,56.78517914,28.30506325,31.4377861,134.3099976,112.474411,97.29904175,35.75006485,68.75017548,18.79341507,76.64306641,31.97835922,23.84757805,8.225000381,175.8200073,37.66864777,40.11006165,35.56798935,33.91041565,87.67108917,66.9376297,15.65124035,26.26174736,7.128697395,60.4180069,90.30000305,101.6172562,52.99429321,31.04224014,39.16334534,45.04161453,68.84999847,130.3144836,70.55999756,1525.219971,63.52000046,52.32983017,13.3584156,115.8000031,55.58332443,181.7899933,55.23046112,46.85166168,51.97128677,89.90000153,84.36195374,128.6197052,9.197493553,42.75,49.46873093,20.58326721,173.43927,50.36211395,52.58718109,128.2413177,59.811409,35.90999985,58.0649147,23.67381096,58.3170929,7.971114159,28.75130272,116.7186813,44.41637802,55.10072327,133.6786652,29.99921227,34.06750107,29.54069519,60.15026855,26.73137665,28.66586304,53.54507065,47.87303543,9.104849815,104.1399994,84.2889328,60.51148987,39.05805588,51.98575211,41.67734909,17.05234528,77.77600861,10.82434082,11.37350941,25.13680458,49.36625671,23.66033745,26.97476196,88.13999939,23.14768791,26.03000069,55.04035187,60.60015869,32.37395096,81.85083008,52.73243332,30.09000015,32.25997162,30.71228218,26.13359642,49.88462448,32.22760391,95.73677063,163.3500061,119.3252335,37.18728256,10.85539341,31.9185009,14.68513298,51.0644455,30.65881157,19.03385544,10.14163685,59.44775391,37.02787018,75.89552307,24.04000092,36.11019516,32.56681061,101.0767212,33.45930862,53.04660034,14.16563797,14.86974335,29.72145081,98.58815765,94.37300873,20.71306801,56.67047882,23.69499969,56.75999832,5.996020794,95.80575562,49.90172958,42.77747345,85.46663666,83.93000031,52.24789429,64.37596893,27.5310936,88.11164093,39.75695419,20.94489288,55.58959961,20.71764755,51.1986618,147.5671692,99.33256531,63.43590546,112.5211792,102.0673676,96.55963135,50.18130493,32.22572327,48.26039124,30.28026962,15.29749966,66.31174469,86.54773712,68.93531036,59.31999969,137.0754089,35.58969879,48.46236801,21.46500015,48.44693375,149.8753357,137.6199951,45.04999924,53.04999924,35.99071503,32.54151154,152.167923,67.06952667,54.98022079,100.9891357,52.04705811,64.07100677,40.34505844,44.31852722,11.57846451,17.42621994,56.17596817,14.38027191,83.24917603,23.06100082,8.49600029,27.28538513,30.04357338,62.18217468,79.18659973,46.9659729,13.45687294,60.04999924,58.55064011,33.73796844,47.78633118,24.48999977,9.020000458,6.828444481,68.17167664,83.6860199,24.29999924,71.84855652,27.86596489,32,39.13000107,23.08992958,45.17718506,31.54865837,42.68554306,12.97176838,30.05942726,3.700000048,38.66480637
10/1/2015,28.90094185,65.39071655,38.96256256,74.48144531,65.48999786,34.92741776,76.90000153,51.94191742,640.2299805,63.65000153,142.3329926,36.98350906,40.2310791,45.58737564,16.3925209,39.38171005,46.08211517,24.05705643,65.52140045,58.36405563,60.729496,22.00175667,21.51520157,14.22592545,46.72380066,50.13987732,32.65900803,98.7821579,84.11659241,96.00204468,77.51000214,39.67016983,49.39106369,128.0817413,63.61999893,68.3392334,69.78557587,128.3940125,58.4967804,108.3799973,35.08425903,64.07963562,27.82202148,88.66000366,83.04119873,24.54460144,69.75039673,13.45881176,190.9400024,173.4733429,92.44676971,125.6132889,16.53741646,44.16674042,16.53962135,35.54050064,38.23294067,167.306366,54.62478256,46.91856766,26.91875458,98.6110611,136.0200043,29.73999977,10.89999962,140.9381714,58.42128754,177.2224884,38.99884415,22.75,97.84694672,61.74753189,36.00999832,37.04431152,58.53707123,27.5572567,557.3900146,71.21422577,276.2600098,2.119999886,41.35303497,69.10717773,290.5100098,68.71034241,38.56578827,76.13298798,34.62937164,51.90194321,54.4883194,54.86223602,105.5398712,57.43131638,43.85135269,96.81082916,125.7361984,46.87818146,40.88874817,68.62000275,8.049125671,61.54355621,11,49.97999954,18.28000069,71.67557526,34.22275925,48.25500107,26.75462341,69.90561676,160.7363129,99.42697906,34.27100372,64.73356628,52.38287735,784.4099731,96.0671463,26.7172966,18.5413208,22.21999931,57.40445328,38.93420792,18.11831093,48.48966217,170.0215759,43.04388809,126.2183914,66.39393616,28.17660522,45.99332809,125.5529861,70.32167053,33.08000183,61.02648926,62.97000122,66.19028473,117.5299988,37.88999939,88.73665619,40.63828278,74.55232239,48.92499924,1454.23999,67.74422455,46.43887711,16.67680359,37.55280685,14.22235489,8.415122032,60.81999969,26.30178261,95.86814117,50.35733032,53.18676758,31.29500008,127.8000031,28.67728806,24.60076332,56.09486389,29.81916618,27.9172287,145.9929199,94.08302307,85.41955566,37.70623779,46.95091629,26.18903923,77.34999847,98.35491943,89.00995636,138.268158,69.91314697,57.94633484,122.6213379,293.1813965,57.17139816,68.89582825,185.7884064,55.18999863,40.10561752,32.133564,35.43999863,20.89007568,41.59682083,248.7792816,26.86775208,31.31319237,73.63645935,33.5475235,181.2822876,33.20000076,64.41323853,15.60538578,47.51953506,67.71577454,94.70426178,13.79533291,111.3818665,17.64918327,20.30699921,170.3600006,94.55290985,38.13962173,15.48900414,122.0699997,86.07707977,91.67868042,310.9899902,26.31960678,49.02534866,52.18992615,57.18766403,83.47710419,58.69529724,77.70999908,45.43999863,93.58130646,58.91438675,121.6857605,87.64794922,183.0647583,88.08021545,75.24801636,83.2911911,50.82206726,26.2767334,38.54263687,81.65000153,118.6009827,18.48999977,46.0655098,24.20977592,45.00394058,53.41586685,33.00929642,162.2290497,99.35442352,95.46687317,71.14297485,60.66056061,28.7584362,32.94562531,139.4799957,130.270752,104.6957321,38.22674942,70.41355133,21.23079109,81.76739502,34.38648224,19.80895424,9.052499771,143.2799988,41.19948578,45.19571686,38.14318466,35.41815567,96.28407288,75.49234772,17.07164192,28.06402397,7.444626331,64.9753952,89.23000336,114.6032715,59.18074417,33.7029953,38.05495834,49.06669235,62,129.3686523,80.59999847,1637.76001,65.23999786,58.02500153,15.24987507,110.1999969,62.98961258,195.5,56.99329758,52.24690247,58.28478241,101.9700012,79.39892578,141.0392151,9.743285179,57.06999969,56.81427002,21.18342781,167.5995636,61.9880867,53.37173843,138.8317719,68.99900818,38.00999832,68.35855865,25.25629425,63.43997955,8.295180321,32.69940567,131.9781494,48.03018951,55.55569077,154.6623688,33.2502594,39.85909653,33.24165344,65.86528015,29.36026764,29.27457047,60.61910629,54.92888641,11.05924511,124.7399979,85.63771057,66.02620697,39.41740036,51.69099808,41.15058899,18.68569374,84.83161163,12.31521797,13.9861002,27.23343849,52.0220108,23.62857246,27.04826164,95.30999756,25.12134933,29.44000053,62.01990509,64.91744232,32.02319717,73.65354919,58.68298721,31.55999947,33.05947495,33.09105682,31.52513313,53.00241852,34.37805557,101.0485611,173.9600067,127.7695541,41.68349075,10.83519459,36.86949921,17.60220337,55.17777634,34.87487411,19.11979294,9.681714058,70.10424805,44.07489014,82.88361359,27.28000069,43.94166565,34.79779816,95.18641663,35.06442261,52.7000351,15.39023876,15.08162498,39.29048538,108.0966339,105.6378555,22.55751801,62.92053986,26.19166756,65.45999908,6.900897026,106.6237488,45.0600853,57.42448807,91.9666748,90.66999817,55.36471176,63.164711,30.10556602,83.99736786,40.3696022,19.36211014,49.07386398,22.76968384,50.35620499,151.5087738,98.14550018,69.01672363,128.6769409,115.9829788,105.9362106,44.50727081,35.54837799,50.25809479,25.72471428,16.12750053,73.85105133,94.42211151,77.5177536,59.00999832,138.0948181,38.06123352,52.46648407,20.82999992,51.63320923,178.2339935,144.8600006,43.93000031,60.31000137,40.69594193,33.67598724,164.2005615,62.94253922,60.2635231,111.1052399,59.49411774,66.66921234,40.97348404,44.15483093,14.08799744,21.90319824,66.79130554,14.98390007,91.39116669,25.15581512,6.872000217,29.11273766,30.4130497,68.20381927,82.66088104,51.9375267,14.54000664,74.86000061,66.27182007,40.6044693,62.92645264,24.96333313,9.899999619,7.004295349,72.8922348,90.60982513,26.57999992,72.70236206,29.07923317,37.27999878,38.86000061,23.00880814,47.26133728,33.59075928,45.17136765,14.86471462,32.11842346,3.599999905,43.5936203
11/1/2015,28.78381348,64.18675995,38.81774139,73.85638428,75.45999908,34.94377518,80.19999695,51.49864578,579.5499878,67.98999786,144.604126,38.02374649,39.83053589,44.3061409,15.7688942,38.85388947,42.1120224,24.43419075,64.82610321,56.7236824,63.71077347,24.39264679,20.9283886,14.56596088,47.82551956,49.51078033,32.25348282,103.3518677,82.42849731,99.10971069,73.04000092,37.52165604,51.84260178,135.5445709,57.43999863,69.71476746,71.9430542,130.3021545,64.03533173,123.3300018,36.46029282,66.08663177,25.23388863,91.45999908,85.91681671,25.5598259,73.00366211,12.89187908,187.3600006,181.48703,93.75910187,132.4263458,17.57495689,40.78590012,15.64719296,37.13000107,39.22381592,166.067688,57.08246994,43.83866119,29.0636425,97.93719482,134.0899963,28.875,9.31000042,146.2650757,59.10411835,185.5433807,37.14789581,22.89999962,98.97590637,65.26194763,35.25999832,29.60461044,57.75574875,28.29786491,544.5,66.98504639,263.8699951,2.359999895,48.11546707,72.60054016,286.8599854,73.85205078,36.32042694,71.53180695,29.99081421,53.5800972,53.46073914,54.12257385,100.9967804,55.26657867,44.62891006,96.35466003,124.553154,48.40100479,44.39677048,70.81999969,8.478569031,63.1355896,10.96000004,50.08000183,18.28000069,66.19582367,34.46073151,48.11999893,27.37994003,73.32673645,171.5422058,100.1726685,36.60048676,68.39806366,54.16504669,783.7700195,101.2540817,24.85442543,19.73814583,22.29999924,57.22522354,39.26519012,13.71079922,48.52590179,160.5320282,42.41985321,118.2634277,66.71537781,30.06721497,45.111763,125.0498276,73.53112793,30.80999947,60.32923889,62.70999908,69.92190552,114.2399979,35.5,83.55771637,42.05407715,77.94358063,48.8243866,1248.849976,67.22422028,46.44751358,15.88741875,37.56998825,12.99563026,7.998449802,57.61000061,27.89497948,92.60441589,51.91594696,52.60424042,33.24000168,132.8200073,29.7369709,23.83698273,58.40169525,29.21844864,25.32713509,148.1101685,91.7387085,84.04315186,36.41360092,45.73497391,25.13781166,78.73000336,101.7023468,95.4524231,141.1538086,70.31598663,58.76259613,127.5880737,302.968811,55.74135208,81.83481598,152.362793,63.47000122,45.22335052,32.56512451,36.04000092,21.6029911,40.34114838,258.6194153,26.2242527,33.6636467,73.53097534,37.22921753,180.7298126,35.36999893,69.38066101,14.69288635,39.01848221,69.60162354,94.26126099,15.350667,113.7338257,15.30788136,20.92399979,178.4400024,93.69046783,38.02383041,15.15059566,132.4799957,89.63574219,94.42955017,342.7799988,27.23513794,49.74163437,53.75124741,53.41337585,80.73036957,58.34671402,79.69000244,51.53666687,95.17368317,62.72259521,120.4960709,88.41790009,174.8181152,85.62467194,73.22870636,83.46433258,49.68126297,27.19867516,43.44300842,87.01000214,118.047287,19.62999916,47.42337799,23.95641518,45.08905792,54.27441788,35.17757034,157.0505829,104.491188,96.88756561,73.01950836,61.239254,28.78265381,32.82360077,139.7200012,117.6642151,113.3667297,40.4687233,72.78377533,21.22639084,79.22840118,34.63870239,21.71991539,9.867500305,183.8999939,39.79821014,46.22687531,41.94419098,35.48303223,97.76617432,75.95523834,17.28691673,30.99733162,8.073636055,68.65097809,92.51000214,120.9627228,59.56338882,34.99386597,37.78576279,45.59138489,60.25999832,130.2758636,89.44000244,1682.47998,76.56999969,61.09455109,17.06857872,103,62.17564774,190.7200012,59.95033646,52.67771912,58.67242813,104.2399979,76.76409912,130.3839417,9.979310989,56.50999832,57.67998886,21.11892509,177.4886322,62.53993988,50.33814621,147.4364777,70.57398224,43.59999847,69.79553223,25.64291191,60.15203094,8.839623451,35.88122177,129.642868,48.49150848,57.50569153,160.1173401,34.08129501,43.25207901,36.01498032,66.21212006,30.19583702,28.42239189,62.51663208,54.5597496,7.715847015,129.3600006,87.52775574,57.65069962,38.90082932,49.53209305,39.36282349,18.39172363,85.38195801,12.36758137,13.03250313,26.95997047,54.37908173,22.56782341,29.68511009,93.20999908,23.28693008,31.13999939,64.9079895,67.61316681,30.32471466,87.8578186,57.91702652,32.09999847,31.88958549,32.49840927,33.27523804,53.75616837,34.2530365,103.6518173,167,126.5206375,42.17771912,10.96850967,38.14250183,17.6559391,57.77999878,34.1740799,17.33511353,10.21958923,68.26256561,39.34508514,81.23713684,25.38999939,43.55246735,35.28819275,106.7356644,35.31113815,49.96437073,15.49779987,16.36415863,34.96541977,106.4710693,115.3085556,18.47954369,64.12921906,27.16666794,66.73999786,7.715773106,106.370636,46.12294769,56.8683815,91.93153381,93.30000305,53.99079132,59.33458328,28.18998909,81.4493103,41.52321243,20.29444122,50.4455986,21.68033791,47.59906006,157.0167389,103.9801636,68.67558289,131.0523376,102.4766464,109.1420746,45.81267166,39.3705864,50.60857773,24.29180527,18.37999916,75.21231842,95.45443726,79.2377243,57.29999924,143.5923462,38.22657013,48.41570663,21.25499916,52.93005753,185.3438263,153.7100067,58.06999969,55.72999954,36.98464966,35.04123306,166.407486,60.75066757,60.68589401,110.0066757,61.36470413,69.94574738,40.98153305,43.65600204,13.15971756,21.47816658,69.38146973,15.07212353,94.30101776,25.61538887,7.203999996,32.41431808,31.21552658,70.45510864,82.65288544,50.69200134,15.10323429,78.66999817,67.47184753,42.60560226,56.46739197,24.15666771,9.68999958,7.167531013,74.80103302,96.32337952,27.85000038,77.37098694,30.22988319,37.47000122,40.34999847,23.14892387,48.59751129,33.80491638,44.037323,14.19024277,33.80646515,1.669999957,44.98394775
